year,accession_name,accession,row,column,UNP,UN0,UNB,UNAF,UNAB,UTBM,UL,USL,UDM,UBL,UBW,UBM,UNS,UCD,UCLP,UCLS,UBBL,URB,UKLvW,UKEC,UKSO,UKTO,UKUX,UKUY,ULvW,UMFM,TYSep,TYOct,SFYSep,SFYOct,MFMSep,MFMOct,PFRSep,PFROct,TacySep,TacyOct,BrixSep,BrixOct,TASep,TAOct,PACSep,PACOct
11,CNJ02_1_156,R10C40,10,40,4.3,0.8,2,0.9,0.6,5.30545454545455,3.12,1.3,0.0477272727272727,25.3472727272727,17.9081818181818,2.79,19.2727272727273,2.63545454545455,0.909090909090909,1.27272727272727,2.09090909090909,0.909090909090909,1.54769226255118,0.763233062680723,0.988972126098034,87.7048327646991,476.885260225242,445.693637100045,1.4154017970455353,2.652727272727275,436.8,471.9,257,363,2.4,2.7,41.1,34.9,19,42,8.1,9.2,2.31,2.17,2.04,1.38
11,CNJ02_1_157,R10C41,10,41,3.8,1.1,2,0.7,0,4.894,3.67777777777778,2,0.0795555555555556,23.093,18.193,2.746,25.6,3.114,0.4,0.9,2.2,0.6,1.59887353367515,0.780271995012422,0.990467804915397,93,494.213939739241,455.397697627884,1.2693343593689879,2.447,301.7,284.3,263.6,182.1,2.1,2.4,11.8,34.6,19,28,8.1,8.1,2.31,2.46,2.23,2.15
11,CNJ02_1_16,R8C7,8,7,5.9,0,2.2,1.7,2,5.283,3.78571428571429,1.2,0.0851,24.736,18.748,2.874,25.2,2.971,0.3,1.1,1.9,1,1.59222175560965,0.7781703883425,0.990725898786352,94.5,488.668762294761,449.852520183405,1.3193940687006613,2.4013636363636364,369.6,546.7,342,440.2,2.3,2.7,7.3,19.4,12,23,8.1,8.8,2.53,2.52,1.3,1.43
11,CNJ02_1_167,R44C15,44,15,4.22222222222222,0.777777777777778,2,1.11111111111111,0.333333333333333,4.909,2.98,NA,0.0729,24.093,18.369,2.677,22.1,2.854,0.4,1.2,2,0.8,1.55970264097694,0.767417376822317,0.989861259338314,89.2048327646991,484.509879211402,449.159373002845,1.3116119549240568,2.4545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_17,R8C8,8,8,4.2,0,2.6,0.7,0.9,7.129,4.09,1.6,0.0726,24.566,19.977,3.454,29.8,3.162,0.6,1.3,2,1,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004,1.2297141712969915,2.7419230769230767,209.8,283.2,165,191.5,2.9,2.6,20.6,32.2,27,42,8.4,9.2,2.31,2.34,1.48,1.68
11,CNJ02_1_171,R44C19,44,19,3.8,0.9,2,0.8,0.1,4.737,3.61,NA,0.0738,24.433,18.03,2.683,18.3,2.968,1.2,1,2,0.8,1.55385963140204,0.765396697060967,0.988521038427914,93.4096655293983,479.657848947482,447.079931461165,1.3551303383250137,2.3685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_172,R44C20,44,20,4.4,0.6,2.2,1.4,0.2,4.148,3.46,1.73333333333333,0.0645,20.936,16.542,2.122,16.5,3.137,0.8,1.1,2.3,1,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004,1.2656268891306974,1.885454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_177,R44C25,44,25,4.5,0.3,2.5,1,0.7,4.852,3.83,2.6,0.0985,19.012,17.423,2.178,23.9,2.969,0.7,1.2,2.4,1,1.42681825324825,0.71329874818965,0.986831972893886,125.704832764699,495.600234100361,471.340082780763,1.0912012856568905,1.9408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_18,R8C9,8,9,5,1,1.5,2.2,0.3,3.101,2.54,NA,0.0433,19.73,17.56,2.178,26.2,2.99,0.9,1.1,1.7,0.8,1.70155431520976,0.80908040869097,0.980475509743435,128.204832764699,502.53170590596,458.863433530684,1.1235763097949887,2.0673333333333335,529.1,415.3,499.8,391.2,2.2,2.3,5.5,5.8,16,23,8.6,8.8,2.18,2.33,1.53,1.35
11,CNJ02_1_181,R44C29,44,29,4.6,0.4,2.3,0.9,1,6.388,3.27,1.46666666666667,0.0767,26.414,18.437,3.078,30.3,2.859,0.7,1.1,2,0.8,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004,1.432662580680154,2.777391304347826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_182,R44C30,44,30,3.6,0.4,2.3,0.7,0.2,6.562,4.11,1.8,0.0851,25.605,19.204,3.214,26.5,3.158,1.7,0.7,2.2,0.9,1.64178987232125,0.793100078545195,0.986752704498007,112,500.45226436428,459.556580711244,1.333315975838367,2.85304347826087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_186,R44C34,44,34,4.7,0.4,2.9,1.2,0.2,6.184,3.71,NA,0.1317,23.585,17.895,2.475,19.3,3.011,1.4,1.1,1.9,0.7,1.59887353367515,0.780271995012422,0.990467804915397,93,494.213939739241,455.397697627884,1.3179659122659961,2.1324137931034484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_187,R44C35,44,35,5,0.7,2.5,1.4,0.4,5.251,2.59,0.8,0.0555,21.479,17.436,2.373,20.7,2.594,1.2,1.1,1.8,0.7,1.64178987232125,0.793100078545195,0.986752704498007,112,500.45226436428,459.556580711244,1.2318765771966047,2.1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_188,R44C36,44,36,3.4,0,2.6,0.8,0,5.089,4.22,2.5,0.0986,22.689,16.773,2.233,19.5,3.071,1.5,1,2.1,0.8,1.70190355518297,0.809167995279986,0.98047771299605,124.704832764699,502.53170590596,458.863433530684,1.3527097120372027,1.9573076923076924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_189,R44C37,44,37,4.5,0.6,2.1,1.8,0,3.974,2.92,1.675,0.0519,21.441,17.16,2.032,17,2.82,1.6,1,2.2,0.3,1.54196607619496,0.76119531668543,0.989720551283027,83.6144982940974,474.805818683563,445.000489919485,1.2494755244755245,1.8923809523809525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_19,R8C10,8,10,5.2,0.5,2.3,1.9,0.5,3.146,3.36,NA,0.0553,17.48,16.06,1.706,13.9,2.94,1.3,0.9,2,0.9,1.53202469500885,0.757589764437744,0.990232504692228,95.5,494.907086919801,460.249727891804,1.0884184308841844,1.3678260869565217,362.6,471.7,318,315.3,1.7,1.5,12.2,33.1,27,40,9,9.5,2.12,2,1.82,2.03
11,CNJ02_1_191,R44C39,44,39,4.9,0,2.1,1.8,1,4.164,2.91,1.3,0.0356,22.001,16.627,2.108,16.6,2.909,1.5,1,2.1,0.7,1.66372368759721,0.799202888915253,0.984740628549792,123.204832764699,499.065970003161,457.477139169564,1.3232092379864078,1.9828571428571427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_193,R44C41,44,41,5.5,0,3.1,1.7,0.7,6.297,2.62,1.76666666666667,0.0582,24.497,16.884,2.433,16.8,3.004,0.8,1,2.2,0.9,1.52425188681813,0.754709131280887,0.98936170212766,86.4096655293983,466.488052516843,440.148459655565,1.4509002606017531,2.031290322580645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_198,R44C46,44,46,4.77777777777778,0.777777777777778,1.88888888888889,2,0.111111111111111,4.934,3.51,1.52,0.07,22.118,18.398,2.559,20.9,3.027,1.1,1,1.9,0.8,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884,1.202195890857702,2.612117647058822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_2,R7C47,7,47,5.11111111111111,0.777777777777778,2.11111111111111,2,0.222222222222222,5.534,3.11,2.1,0.0707,21.765,17.795,2.579,18.7,2.856,1.5,0.9,2.1,0.7,1.52425188681813,0.754709131280887,0.98936170212766,86.4096655293983,466.488052516843,440.148459655565,1.2230963753863444,2.621368421052633,723.6,675.2,651.9,555.9,2.4,2.3,9.6,17.7,33,34,7.9,8.1,2.59,2.66,1.27,1.54
11,CNJ02_1_20,R8C11,8,11,5.6,0,3.3,0.8,1.5,7.109,4.4,2.75,0.091,23.768,18.159,2.555,28.2,2.86,0.7,1,1.7,0.9,1.53021394156238,0.75692358778945,0.991075532403861,106.5,488.668762294761,454.011403266764,1.3088826477228923,2.1542424242424243,409.9,686.4,337.9,561.4,1.9,2.3,17.5,18.1,9,16,7.5,7.7,2.52,2.62,1.98,1.81
11,CNJ02_1_200,R44C48,44,48,5.3,0.1,2.1,2.5,0.6,3.846,2.92,1.8,0.0725,19.691,16.972,2.004,18.1,3.142,0.8,0.8,2.4,0.7,1.54926909500924,0.763789290882834,0.988528163358954,117.5,494.907086919801,458.863433530684,1.1602050436012254,1.8314285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_201,R44C49,44,49,5.5,0,1.7,2.7,1.1,5.128,3.61,1.53333333333333,0.0719,24.29,20.563,3.262,23,3.045,1.3,1,1.8,0.3,1.51778478295269,0.752270011276068,0.990273416558168,96.2048327646991,491.441351017001,458.863433530684,1.1812478723921607,3.0164705882352942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_203,R44C51,44,51,4.4,0,2.5,1.5,0.4,6.971,3.18,1.62,0.1099,26.302,18.821,3.238,18.7,3.036,1.4,1,2,0.9,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004,1.3974815365814781,2.7884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_204,R44C52,44,52,4.55555555555556,0.333333333333333,2.44444444444444,1.66666666666667,0.111111111111111,5.007,2.75,0.5,0.0435,21.899,17.959,2.525,19.4,2.717,1.5,1,1.8,1,1.70155431520976,0.80908040869097,0.980475509743435,128.204832764699,502.53170590596,458.863433530684,1.2193886073834848,2.048318181818185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_207,R45C1,45,1,3.4,0,1.6,1.2,0.6,4.177,2.9,1.77142857142857,0.0764,23.035,18.603,2.728,26.3,3.147,0.3,1,2.1,0.5,1.48715319306771,0.740164645376648,0.98999197830322,96.9096655293983,466.488052516843,442.921048377805,1.238241143901521,2.6106249999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_21,R8C12,8,12,7.5,0,2.5,0.7,4.3,5.12,3.08,NA,0.0559,21.906,17.896,2.279,22.4,3.072,0.7,0.5,1.8,1,1.34819864862832,0.670698090730659,0.98921564878198,104.614498294097,451.931961725084,446.386784280605,1.2240724184175233,2.048,430.1,686.7,348.7,536.1,1.9,1.9,18.9,21.9,20,37,8.1,8.8,2.46,2.37,1.8,1.25
11,CNJ02_1_22,R8C13,8,13,3.9,0.4,2.2,1.3,0,4.938,3.41,NA,0.0756,23.681,17.986,2.445,15.8,2.98,1.2,1.1,2,0.8,1.59222175560965,0.7781703883425,0.990725898786352,94.5,488.668762294761,449.852520183405,1.3166351606805293,2.244545454545454,261,156.2,150.4,66.2,2,1.8,42.1,57.6,20,35,8.8,9.9,2.14,2.37,1.09,1.04
11,CNJ02_1_225,R45C19,45,19,4.9,0.1,2.8,1.5,0.5,5.775,4.04,3.4,0.0973,24.192,17.286,2.403,21.5,2.833,1,1.2,1.8,0.8,1.59887353367515,0.780271995012422,0.990467804915397,93,494.213939739241,455.397697627884,1.3995140576188823,2.0625000000000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_226,R45C20,45,20,3.6,0.4,1.7,1.4,0.1,4.371,3.28888888888889,0.866666666666667,0.0744444444444444,22.462,18.558,2.685,21.1,2.834,1.2,1,1.1,0.7,1.70155431520976,0.80908040869097,0.980475509743435,128.204832764699,502.53170590596,458.863433530684,1.2103674964974673,2.571176470588236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_228,R45C22,45,22,3.6,0.1,2,1.2,0.3,2.593,3.77,1.4,0.0739,19.863,15.002,1.614,13,2.81777777777778,0.8,1,2.1,0.5,1.49815262191294,0.744619894480314,0.989215760993827,89.4096655293983,459.556580711244,440.148459655565,1.3240234635381949,1.2965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_23,R8C14,8,14,3.2,0.3,2,0.9,0,6.397,4.52,2.25,0.0965,25.11,19.299,3.469,22.6,3.28,1.1,1.1,2.1,0.7,1.50383162714665,0.746871795483204,0.990475097544182,100.114498294097,483.816732030842,455.397697627884,1.3011036841287114,3.1985,526,291.6,333.9,164,2.7,2.7,36.3,43.8,16,34,8.4,9,2.41,2.37,1.95,1.62
11,CNJ02_1_235,R45C29,45,29,4.7,1.1,1.9,1.3,0.4,3.666,3.64,2,0.0606,22.332,17.362,2.258,25.1,2.96,1.6,1,1.7,1,1.68203747932215,0.804082986464604,0.983503981797497,126,502.53170590596,459.556580711244,1.2862573436240066,1.9294736842105265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,CNJ02_1_24,R8C15,8,15,7.1,0,3.5,0.5,3.1,7.741,2.55,NA,0.0511,26.667,18.48,2.741,25,3.143,0.6,1.7,1.7,0.7,1.55385963140204,0.765396697060967,0.988521038427914,93.4096655293983,479.657848947482,447.079931461165,1.4430194805194805,2.2117142857142857,505.6,637.5,434,479.8,2.1,2.4,14,24.6,17,29,8.4,8.4,2.19,2.25,1.39,1.48
11,CNJ02_1_25,R8C16,8,16,3.8,0,2.1,1.5,0.2,5.481,2.77,2.225,0.0697,25.017,17.722,2.756,23.2,2.943,1.2,1.9,1.77777777777778,0.8,1.47806542701179,0.73638747702764,0.989025644933887,90.1144982940974,460.249727891804,440.148459655565,1.4116352556144904,2.61,232.7,320.7,137.7,199.2,2.6,2.8,40.8,37.9,17,21,9,8.4,2.35,2.59,2.25,1.11
11,CNJ02_1_26,R8C17,8,17,5.4,0.9,2.5,1.3,0.7,5.128,3.03,1.25,0.0548,21.04,18,2.537,18,2.998,1.7,1,1.9,0.6,1.40903424376239,0.704498013473049,0.989344637946838,91.7048327646991,456.090844808444,443.614195558365,1.1688888888888889,2.0512,843.1,653.4,543.8,503.2,2.1,2.2,35.1,23,24,29,8.1,8.6,2.18,2.35,1.32,1.47
11,CNJ02_1_27,R8C18,8,18,6.44444444444444,0.666666666666667,2.88888888888889,1.77777777777778,1.11111111111111,7.862,2.26,1.2,0.0438,25.003,19.118,3.195,25.6,3.063,1.6,1.1,1.3,0.9,1.70155431520976,0.80908040869097,0.980475509743435,128.204832764699,502.53170590596,458.863433530684,1.3078250863060992,2.7214615384615373,549.9,809.6,505.6,620.7,3,2.8,8,23.3,27,29,7.9,8.4,2.48,2.35,1.08,1.19
11,CNJ02_1_28,R8C19,8,19,6.5,0.5,3.9,1.6,0.5,9.48,4.7,2,0.113,24.974,18.485,3.02,25.5,2.964,1.1,0.8,1.2,1,1.63119028811571,0.790044684874384,0.989814991417128,98.5,496.986528461481,457.477139169564,1.3510413849066811,2.430769230769231,317.1,282,234.8,170.2,2.1,2.3,25.9,39.6,18,30,8.6,8.1,2.72,2.48,2.06,2.08
11,CNJ02_1_29,R8C20,8,20,4.2,0.8,1.9,1.5,0,3.548,3.21,2.95,0.095,20.353,16.859,2.042,25.6,2.897,1.2,0.9,1.8,0.9,1.25403728196497,0.603418787936076,0.991256238635045,132.5,455.397697627884,456.783991989004,1.2072483539948988,1.8673684210526318,633.5,625.6,531.8,529.5,2.3,2.3,16,15.4,10,23,7.7,7.9,2.14,2.33,0.83,NA
11,CNJ02_1_3,R7C48,7,48,4.8,1.3,2.4,0.4,0.7,5.074,3.13,3.4,0.0729,23.73,16.64,2.473,21.9,2.721,1.7,0.6,1.88888888888889,0.7,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884,1.4260817307692308,2.1141666666666667,667.8,1150.9,406.6,917.6,2.2,2.2,38.2,20,28,23,8.4,8.1,2.48,2.64,1.35,1.23
11,CNJ02_1_30,R8C21,8,21,3.44444444444444,0.555555555555556,2.11111111111111,0.555555555555556,0.222222222222222,4.987,3.92,1,0.0718,24.36,18.16,2.727,27.2,2.718,1.4,1.3,2.11111111111111,0.9,1.54787703385137,0.763298349748521,0.989712326157363,84.2048327646991,478.964701766922,447.079931461165,1.3414096916299558,2.362263157894738,313.3,325.5,266.4,267.2,2.3,2.3,15,17.9,15,23,9.2,9.5,2.53,2.48,1.52,2.04
11,CNJ02_1_31,R8C22,8,22,4.2,0.7,2.4,0.7,0.4,6.923,3.6,2.7,0.0784,24.12,19.15,3.205,23.3,2.823,1.4,1.2,1.7,0.7,1.54556274972372,0.762478524823886,0.98952261210805,90.4096655293983,477.578407405802,446.386784280605,1.2595300261096607,2.8845833333333335,517.4,544.2,333.9,320.6,2.6,3.2,35.4,41.1,13,21,8.4,8.4,2.32,2.41,1.44,1.67
11,CNJ02_1_32,R8C23,8,23,6,0,3.1,1.8,1.1,7.469,3.14,1.96,0.0792,25.21,19.17,2.875,29.1,2.867,0,0.9,1.9,0.9,1.52824421552716,0.756195564269505,0.988999734476349,87.6144982940974,471.340082780763,442.921048377805,1.315075639019301,2.4093548387096773,484.3,458.1,374.6,341.8,2.1,2.6,22.5,25.3,19,33,7.9,8.6,1.95,2.18,1.34,1.4
11,CNJ02_1_33,R8C24,8,24,4.4,0,2.3,1.8,0.3,5.242,2.62,1.2,0.057,23.297,18.002,2.641,26,2.922,0.3,0.8,1.3,1,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884,1.2941339851127653,2.279130434782609,634.1,602.9,388.6,358.5,2.4,2.7,38.7,40.4,32,33,8.1,8.6,2.21,2.46,1.51,1.5
11,CNJ02_1_34,R8C25,8,25,4.3,0.6,2,1.4,0.3,4.32,3.68,NA,0.0895,22.95,18.15,2.399,22.6,2.87,1.6,0.9,1.8,0.5,1.34819864862832,0.670698090730659,0.98921564878198,104.614498294097,451.931961725084,446.386784280605,1.2644628099173554,2.16,588.5,486.1,540.7,354.2,2.1,2.3,8.1,27.1,21,32,8.4,8.8,2.14,2.34,2.23,1.6
11,CNJ02_1_35,R8C26,8,26,4.7,0.4,2.9,0.7,0.7,5.733,2.27,NA,0.0564,21.24,17.11,2.329,24.8,2.771,1.4,0.9,2.4,0.6,1.51774709433695,0.752255681936749,0.990312081179399,96.2048327646991,491.441351017001,458.863433530684,1.2413793103448276,1.976896551724138,132.7,333.7,76,234.2,2.6,2.7,42.7,29.8,25,42,7.9,9.5,2.37,2.42,1.81,1.44
11,CNJ02_1_36,R8C27,8,27,5,0,1.7,2.8,0.5,3.32,2.62222222222222,0.7,0.0461111111111111,20.604,17.5,2.212,21,3.211,0.5,0.9,2.1,0.6,1.50383162714665,0.746871795483204,0.990475097544182,100.114498294097,483.816732030842,455.397697627884,1.1773714285714285,1.9529411764705882,244.2,362.1,227,251.2,2.4,2.2,6.9,30.6,30,31,9.5,9,2.4,2.25,1.24,1.46
11,CNJ02_1_37,R8C28,8,28,8.2,0,3,3.5,1.7,7.361,3.02,0.9,0.0594,23.595,17.547,2.712,18.5,3.012,1.1,1.3,1.9,1,1.52455911339997,0.754824037785022,0.989286935379706,90.4096655293983,469.260641239083,441.534754016685,1.3446743032997093,2.4536666666666664,481.6,443.5,296,314.8,2.2,2.7,38.5,29,23,29,9.2,9.2,2.79,2.35,1.34,1.06
11,CNJ02_1_38,R8C29,8,29,3.7,0.6,2.1,0.6,0.4,7.361,2.61,NA,0.072,25.32,20.47,3.63888888888889,21.4444444444444,3.17,0.5,1.5,2.1,0.8,1.64178987232125,0.793100078545195,0.986752704498007,112,500.45226436428,459.556580711244,1.236932095749878,3.505238095238095,555.2,689.7,440.6,402.9,3.1,3.6,20.4,41.6,19,24,8.4,9,2.28,2.49,1.79,1.45
11,CNJ02_1_39,R8C30,8,30,4.66666666666667,1.55555555555556,2,1,0.111111111111111,5.402,3.67,2.6,0.1045,22.598,18.164,2.957,20.2,2.561,0.5,1.4,1.88888888888889,1,1.50383162714665,0.746871795483204,0.990475097544182,100.114498294097,483.816732030842,455.397697627884,1.2441092270425016,2.701,760.9,567.8,594,351.2,2.6,2.6,21.9,38.1,13,58,8.1,9.2,2.76,2.43,1.01,1.27
11,CNJ02_1_4,R7C49,7,49,4,0.6,2.7,0.4,0.3,6.918,5.22,2.26666666666667,0.108,23.25,18.89,2.839,20.3,2.816,0.9,1.7,1.66666666666667,1,1.47806542701179,0.73638747702764,0.989025644933887,90.1144982940974,460.249727891804,440.148459655565,1.2308099523557436,2.562222222222222,561.5,751.4,495.3,617.6,2.3,2.7,11.7,17.7,17,24,7.7,8.6,2.25,2.77,1.44,1.1
11,CNJ02_1_40,R8C31,8,31,7,1.3,3,2.1,0.6,6.74,3.23,1,0.0711,22.9,18.37,2.817,19.9,3.128,1,1.3,1.11111111111111,0.7,1.37633517029295,0.687095404088802,0.990484995569937,106.204832764699,472.726377141883,456.090844808444,1.2465977136635817,2.2466666666666666,358.3,661.6,302.6,495.4,2.3,2.6,15.5,25.1,14,23,8.6,8.8,2.48,2.66,2.24,1.53
11,CNJ02_1_41,R8C32,8,32,5.3,0.8,2.2,1.1,1.2,5.312,3.04444444444444,1.35,0.055,22.84,17.77,2.709,25.2,3.308,0.2,1.8,1.7,0.4,1.40908698560512,0.704524772988865,0.989343824001222,90.7048327646991,456.783991989004,444.307342738925,1.285312324141812,2.4145454545454546,539.8,415.6,405.1,240.1,2.1,2.4,24.7,42.2,22,29,7.9,9.5,2.16,3.07,1.08,1.4
11,CNJ02_1_42,R8C33,8,33,3.9,1.3,1.7,0.5,0.4,4.544,3.61,2.2,0.0794,21.985,18.667,2.827,19.4,3.001,1.3,0.6,1.4,1,1.54926909500924,0.763789290882834,0.988528163358954,117.5,494.907086919801,458.863433530684,1.1777468259495365,2.672941176470588,403,457.5,381.7,371.2,1.9,2.4,5.3,18.8,13,26,8.4,9.5,2.3,2.38,1.28,1.36
11,CNJ02_1_43,R8C34,8,34,4.9,0.5,2,2,0.4,3.961,2.81,NA,0.0501111111111111,23.139,17.077,2.329,11.8,3.044,1.6,0.7,1.7,0.8,1.70155431520976,0.80908040869097,0.980475509743435,128.204832764699,502.53170590596,458.863433530684,1.3549803829712477,1.9805,569.9,446.9,520.5,156.8,2,2.3,8.2,64.9,20,42,8.1,9,2.52,2.73,1.71,1.5
11,CNJ02_1_44,R8C35,8,35,4.28571428571429,0.857142857142857,2.28571428571429,1.14285714285714,0,5.705,3.68,NA,0.0864,24.93,17.82,2.988,21.5,2.931,0.6,1.3,2.1,0.6,1.5984189127784,0.78012937318819,0.990441598164787,88,494.907086919801,456.090844808444,1.398989898989899,2.4959374999999953,491.9,639.6,323,353.8,2.3,2.4,34.3,44.7,26,25,9.2,9.5,2.3,2.42,1.25,0.12
11,CNJ02_1_45,R8C36,8,36,5.5,1,2.5,1.8,0.2,6.312,3.41,1.82,0.0809,23.68,18.4,3.005,16.3,2.718,1,1.3,2,0.9,1.59485835915794,0.779007239674764,0.985140026671747,119.614498294097,496.986528461481,460.249727891804,1.2869565217391306,2.5248,500.4,531.6,408.2,365.3,2.2,2.6,18.4,31.2,16,20,8.4,8.8,2.16,2.32,1.53,1.05
11,CNJ02_1_46,R8C37,8,37,4.8,0.2,3,1.2,0.4,6.927,3.29,2.75,0.0688,22.065,18.359,2.616,23.8,3.432,1.4,0.6,2,0.8,1.54673319704031,0.762893720654598,0.990919496375429,92.5,483.816732030842,449.852520183405,1.20186284656027,2.3089999999999997,526.4,467,374.8,129.9,2,2.2,28.8,72.1,28,41,8.1,8.6,2.33,2.48,1.5,1.47
11,CNJ02_1_47,R8C38,8,38,3.3,0.3,2.3,0.5,0.2,4.057,3.79,1.95,0.0703,21.24,16.75,2.098,18.8,2.889,1.6,0.6,2,0.888888888888889,1.52824421552716,0.756195564269505,0.988999734476349,87.6144982940974,471.340082780763,442.921048377805,1.2680597014925372,1.7639130434782613,597.7,853.8,461.1,690.9,2,2.1,22.8,19,27,41,7.9,8.6,2.42,2.71,1.17,1.65
11,CNJ02_1_48,R8C39,8,39,4.2,0.3,2.8,0.9,0.2,8.787,3.74,2,0.087,26.848,19.295,3.511,24.7,2.751,0.5,1,1.8,0.8,1.52455911339997,0.754824037785022,0.989286935379706,90.4096655293983,469.260641239083,441.534754016685,1.391448561803576,3.138214285714286,711,548.8,651.5,245.6,2.8,3.1,8.3,55.2,17,43,7.9,8.8,2.82,2.56,1.25,1.32
11,CNJ02_1_49,R8C40,8,40,4.8,1.1,2.1,1.2,0.4,4.753,3.3,1,0.062,22.136,17.081,2.415,22.6,2.903,1,0.7,2.3,1,1.48715319306771,0.740164645376648,0.98999197830322,96.9096655293983,466.488052516843,442.921048377805,1.295942860488262,2.263333333333333,502.5,577.9,424.2,458.5,2.1,2.3,15.5,20.6,22,42,8.4,8.1,2.2,2.38,1.65,0.9
11,CNJ02_1_5,R7C50,7,50,4.9,1.1,2.3,1.1,0.4,5.279,2.91111111111111,1.73333333333333,0.06,24,16.89,2.705,11.9,2.736,1.1,1.4,1.8,0.8,1.57741123800289,0.77337395897078,0.989704873026767,95,491.441351017001,455.397697627884,1.4209591474245116,2.295217391304348,540.6,687.9,485.2,509.9,2.4,2.5,9.5,25.8,22,30,7.3,8.8,2.62,2.48,1.13,1.52
11,CNJ02_1_50,R8C41,8,41,4,0.7,2.4,0.8,0.1,6.029,3.11,1.3,0.068,22.859,18.23,2.82,21.5,2.854,0.3,0.9,1.9,1,1.52455911339997,0.754824037785022,0.989286935379706,90.4096655293983,469.260641239083,441.534754016685,1.2539221064179924,2.5120833333333334,653.9,443.3,560.9,245.5,2.8,2.7,14,44.5,16,37,7.3,8.4,2.69,2.35,1.11,1.64
11,CNJ02_1_51,R8C42,8,42,4.4,1.1,2.2,0.8,0.3,5.597,3.42,1.6,0.0724,23.31,18.63,2.779,21.9,2.883,1.4,0.9,1.7,0.9,1.62156179513594,0.787206555799451,0.989410734011351,102,499.759117183721,456.783991989004,1.251207729468599,2.544090909090909,569.1,731.8,532.1,531.1,2.5,2.8,6.5,27.4,18,26,8.1,8.4,2.32,2.43,1.41,1.21
11,CNJ02_1_52,R8C43,8,43,3.8,0.5,2.8,0.5,0,6.617,4.73,1.6,0.0927,22.03,18.41,2.715,19,2.833,1.3,1.2,1.9,0.7,1.47806542701179,0.73638747702764,0.989025644933887,90.1144982940974,460.249727891804,440.148459655565,1.1966322650733299,2.3632142857142857,370,395.2,316.8,293.7,2,2.3,14.4,24.7,23,28,8.8,9,2.62,2.55,1.31,1.17
